timestamp,loss,val_loss,grad_norm,learning_rate
step_0,14.070328712463379,13.308597564697266,9.424671100187837,0.001
step_1,14.01272201538086,13.2588472366333,9.392840833650121,0.001
step_2,13.955580711364746,13.209796905517578,9.381252391565443,0.001
step_3,13.899057388305664,13.161419868469238,9.338872405334433,0.001
step_4,13.843219757080078,13.113299369812012,9.311548069407376,0.001
step_5,13.787592887878418,13.065223693847656,9.285802914882359,0.001
step_6,13.732224464416504,13.017236709594727,9.248440777470721,0.001
step_7,13.677098274230957,12.969067573547363,9.24305194204974,0.001
step_8,13.621674537658691,12.920490264892578,9.232235025590912,0.001
step_9,13.566083908081055,12.871452331542969,9.215649677597133,0.001
step_10,13.51046371459961,12.822203636169434,9.20309534938821,0.001
step_11,13.454645156860352,12.77231216430664,9.213019433162914,0.001
step_12,13.398366928100586,12.721614837646484,9.21206672567754,0.001
step_13,13.341538429260254,12.669894218444824,9.234136205909893,0.001
step_14,13.283411026000977,12.617257118225098,9.253039118462896,0.001
step_15,13.224308967590332,12.563604354858398,9.256954695127847,0.001
step_16,13.16455078125,12.509037971496582,9.279175780710197,0.001
step_17,13.103468894958496,12.453413009643555,9.31680442451644,0.001
step_18,13.041217803955078,12.39651107788086,9.338437349061394,0.001
step_19,12.977736473083496,12.338685035705566,9.380908933198759,0.001
step_20,12.912822723388672,12.279888153076172,9.425602728824087,0.001
step_21,12.846301078796387,12.220010757446289,9.467576528433282,0.001
step_22,12.778289794921875,12.158853530883789,9.508160426694465,0.001
step_23,12.70880126953125,12.096285820007324,9.545450428744347,0.001
step_24,12.637686729431152,12.032135963439941,9.600368413497197,0.001
step_25,12.565073013305664,11.966423034667969,9.637124650684168,0.001
step_26,12.490920066833496,11.899173736572266,9.69084798700631,0.001
step_27,12.415094375610352,11.830461502075195,9.736182823433346,0.001
step_28,12.338086128234863,11.760611534118652,9.772054099800162,0.001
step_29,12.259980201721191,11.6896390914917,9.810834020663373,0.001
step_30,12.18072509765625,11.61770248413086,9.861723897557415,0.001
step_31,12.10025405883789,11.544844627380371,9.914743176493205,0.001
step_32,12.018335342407227,11.470932960510254,9.98303237270553,0.001
step_33,11.934728622436523,11.39578628540039,10.05119218167957,0.001
step_34,11.849775314331055,11.319741249084473,10.091677856208982,0.001
step_35,11.764020919799805,11.243271827697754,10.13299010389251,0.001
step_36,11.6774263381958,11.166370391845703,10.180369436682982,0.001
step_37,11.590436935424805,11.08923625946045,10.21125690395608,0.001
step_38,11.5032377243042,11.011962890625,10.250258041189914,0.001
step_39,11.415794372558594,10.934518814086914,10.282874870377855,0.001
step_40,11.328311920166016,10.856595039367676,10.33270223955676,0.001
step_41,11.240312576293945,10.77843952178955,10.36911700876902,0.001
step_42,11.152304649353027,10.700422286987305,10.404462628494114,0.001
step_43,11.064326286315918,10.622594833374023,10.431725612844966,0.001
step_44,10.976552963256836,10.544841766357422,10.46736632668938,0.001
step_45,10.88879680633545,10.467294692993164,10.506720381261127,0.001
step_46,10.801373481750488,10.390110969543457,10.531873985370408,0.001
step_47,10.71435832977295,10.313268661499023,10.555179386348348,0.001
step_48,10.627961158752441,10.236881256103516,10.578472780774677,0.001
