timestamp,loss,val_loss,grad_norm,learning_rate,train_val_gap,output_variance
step_47,10.187854766845703,9.767215728759766,11.72239850640345,0.001,-0.4206390380859375,0.04691077768802643
step_48,10.059308052062988,9.652955055236816,11.806561069448238,0.001,-0.4063529968261719,0.04997899383306503
step_49,9.929344177246094,9.537503242492676,11.890345859829804,0.001,-0.39184093475341797,0.05321909487247467
step_50,9.797924041748047,9.420938491821289,11.972590894076216,0.001,-0.3769855499267578,0.05664295330643654
step_51,9.66506290435791,9.303265571594238,12.051716468570206,0.001,-0.3617973327636719,0.060257818549871445
step_52,9.530950546264648,9.1844482421875,12.128319468553709,0.001,-0.34650230407714844,0.0640738308429718
step_53,9.395501136779785,9.064643859863281,12.204205346152191,0.001,-0.3308572769165039,0.06809400767087936
step_54,9.258683204650879,8.943860054016113,12.27879079097569,0.001,-0.3148231506347656,0.07232970744371414
step_55,9.120630264282227,8.822102546691895,12.348430797163266,0.001,-0.29852771759033203,0.0767851397395134
step_56,8.981363296508789,8.699355125427246,12.41743539832565,0.001,-0.28200817108154297,0.08147433400154114
step_57,8.840836524963379,8.57568073272705,12.484022119178634,0.001,-0.2651557922363281,0.08641090244054794
step_58,8.699130058288574,8.45110034942627,12.545908959310184,0.001,-0.2480297088623047,0.09160474687814713
step_59,8.55636978149414,8.325675010681152,12.6036767214167,0.001,-0.23069477081298828,0.09705878049135208
step_60,8.412618637084961,8.199532508850098,12.657769846639875,0.001,-0.21308612823486328,0.10278233140707016
step_61,8.267928123474121,8.072734832763672,12.707491001152151,0.001,-0.19519329071044922,0.10878326743841171
step_62,8.122434616088867,7.945242404937744,12.75206461860733,0.001,-0.17719221115112305,0.11506552249193192
step_63,7.976183891296387,7.817169189453125,12.792734640306357,0.001,-0.15901470184326172,0.12164642661809921
step_64,7.829236030578613,7.688620567321777,12.8284599616262,0.001,-0.14061546325683594,0.12853491306304932
step_65,7.681754112243652,7.559632778167725,12.858036184691372,0.001,-0.12212133407592773,0.13574327528476715
step_66,7.53373908996582,7.43039083480835,12.883040311242958,0.001,-0.1033482551574707,0.14327290654182434
step_67,7.385261058807373,7.300887584686279,12.901903713472226,0.001,-0.08437347412109375,0.15113450586795807
step_68,7.236443996429443,7.171142578125,12.914990964475146,0.001,-0.06530141830444336,0.15933646261692047
step_69,7.087383270263672,7.04130744934082,12.922226273413974,0.001,-0.04607582092285156,0.16788819432258606
step_70,6.938176155090332,6.911459445953369,12.9227957213653,0.001,-0.02671670913696289,0.17679953575134277
step_71,6.788887977600098,6.781685829162598,12.917646832857576,0.001,-0.0072021484375,0.18607354164123535
step_72,6.639700889587402,6.6520867347717285,12.904104398051444,0.001,0.012385845184326172,0.1957167536020279
step_73,6.490740776062012,6.522810459136963,12.88317842306241,0.001,0.03206968307495117,0.2057397961616516
step_74,6.342093467712402,6.393938064575195,12.854924471649975,0.001,0.05184459686279297,0.21614636480808258
step_75,6.193921089172363,6.265554428100586,12.818601295311923,0.001,0.07163333892822266,0.22694630920886993
step_76,6.046380519866943,6.137725353240967,12.774307619140101,0.001,0.09134483337402344,0.2381524294614792
step_77,5.899576187133789,6.010626792907715,12.721288760941814,0.001,0.11105060577392578,0.24975761771202087
step_78,5.753698825836182,5.884362697601318,12.65936408697006,0.001,0.13066387176513672,0.26176661252975464
step_79,5.608874320983887,5.759047985076904,12.58928450411335,0.001,0.15017366409301758,0.2741813361644745
step_80,5.465188503265381,5.634749889373779,12.511488479569994,0.001,0.16956138610839844,0.2870033085346222
step_81,5.3228044509887695,5.511577129364014,12.42333232056938,0.001,0.18877267837524414,0.3002370297908783
step_82,5.181859970092773,5.389620780944824,12.326953128946972,0.001,0.20776081085205078,0.3138832747936249
step_83,5.042479038238525,5.2690110206604,12.220901910242944,0.001,0.226531982421875,0.32792332768440247
step_84,4.904801845550537,5.1498799324035645,12.106285142253844,0.001,0.24507808685302734,0.3423573970794678
step_85,4.768934726715088,5.032321929931641,11.981493381303702,0.001,0.26338720321655273,0.35717713832855225
step_86,4.635031223297119,4.916350841522217,11.848236012734079,0.001,0.28131961822509766,0.37237414717674255
step_87,4.5032501220703125,4.802196502685547,11.70443615000378,0.001,0.2989463806152344,0.38793158531188965
step_88,4.373768329620361,4.689985275268555,11.551391398632495,0.001,0.31621694564819336,0.403844952583313
step_89,4.246740341186523,4.579716682434082,11.389306039737127,0.001,0.3329763412475586,0.4200998842716217
step_90,4.122241973876953,4.471454620361328,11.21825505680261,0.001,0.349212646484375,0.4366893768310547
step_91,4.000322341918945,4.365407943725586,11.03770551315996,0.001,0.3650856018066406,0.45358753204345703
step_92,3.881199836730957,4.261683940887451,10.849303743809491,0.001,0.38048410415649414,0.47076597809791565
step_93,3.7648937702178955,4.160311222076416,10.652499212937206,0.001,0.3954174518585205,0.4881989359855652
step_94,3.651569128036499,4.061367511749268,10.445754891885183,0.001,0.40979838371276855,0.5058735013008118
step_95,3.5413320064544678,3.964901924133301,10.23210313861357,0.001,0.423569917678833,0.523758590221405
step_96,3.434224843978882,3.870912551879883,10.009354791252717,0.001,0.436687707901001,0.5418416857719421
step_97,3.330371618270874,3.779531955718994,9.778927227678885,0.001,0.4491603374481201,0.5600682497024536
step_98,3.229811429977417,3.690822124481201,9.543519159245541,0.001,0.4610106945037842,0.5784168243408203
step_99,3.1325299739837646,3.604802131652832,9.30044170603516,0.001,0.4722721576690674,0.5968512296676636
step_100,3.038607597351074,3.5213942527770996,9.050980201083632,0.001,0.4827866554260254,0.6153504848480225
step_101,2.9479873180389404,3.440613031387329,8.796395203588048,0.001,0.49262571334838867,0.6338520050048828
step_102,2.8607354164123535,3.3623595237731934,8.537082452703407,0.001,0.5016241073608398,0.652309000492096
step_103,2.7768383026123047,3.286806106567383,8.27288265390664,0.001,0.5099678039550781,0.6706919074058533
step_104,2.696359872817993,3.2138986587524414,8.004876212758784,0.001,0.5175387859344482,0.6889890432357788
step_105,2.6193008422851562,3.143643379211426,7.733502530166034,0.001,0.5243425369262695,0.7071821093559265
step_106,2.5455987453460693,3.076051712036133,7.459545281917076,0.001,0.5304529666900635,0.7252364754676819
step_107,2.475217580795288,3.0110161304473877,7.184174590461309,0.001,0.5357985496520996,0.7431498765945435
step_108,2.4081385135650635,2.9485487937927246,6.907607370758509,0.001,0.5404102802276611,0.7608452439308167
step_109,2.344329595565796,2.888618230819702,6.629696584508083,0.001,0.5442886352539062,0.7782962322235107
step_110,2.2837328910827637,2.8310415744781494,6.35325072954632,0.001,0.5473086833953857,0.7954921722412109
step_111,2.2261669635772705,2.775900363922119,6.078856275096578,0.001,0.5497334003448486,0.8124364018440247
step_112,2.1715407371520996,2.7230210304260254,5.8051120558621365,0.001,0.5514802932739258,0.8291034698486328
step_113,2.119854688644409,2.6723742485046387,5.534822841254941,0.001,0.5525195598602295,0.8454681634902954
step_114,2.0710160732269287,2.623944044113159,5.26671143915633,0.001,0.5529279708862305,0.8615424633026123
step_115,2.024937868118286,2.5776751041412354,5.003515588824808,0.001,0.5527372360229492,0.8772837519645691
step_116,1.9814631938934326,2.533402681350708,4.746289721815019,0.001,0.5519394874572754,0.8926632404327393
step_117,1.9404813051223755,2.490992546081543,4.4933526594995055,0.001,0.5505112409591675,0.9076511859893799
step_118,1.9019237756729126,2.4504494667053223,4.247575011553498,0.001,0.5485256910324097,0.9222760200500488
step_119,1.8656249046325684,2.411642551422119,4.009176170734317,0.001,0.5460176467895508,0.9365530014038086
step_120,1.8314604759216309,2.3745408058166504,3.7794729035874175,0.001,0.5430803298950195,0.9504591226577759
step_121,1.7992990016937256,2.3390843868255615,3.5577253244505025,0.001,0.5397853851318359,0.9639663100242615
step_122,1.769046664237976,2.305196523666382,3.3459341472096353,0.001,0.5361498594284058,0.9770829081535339
step_123,1.740505576133728,2.2726683616638184,3.144645693403357,0.001,0.5321627855300903,0.9898564219474792
step_124,1.7135980129241943,2.241537570953369,2.9524656740036104,0.001,0.5279395580291748,1.002232551574707
step_125,1.6881846189498901,2.2116668224334717,2.7714440214095193,0.001,0.5234822034835815,1.0141972303390503
step_126,1.6641372442245483,2.1830251216888428,2.600664352802515,0.001,0.5188878774642944,1.0257701873779297
step_127,1.6414092779159546,2.1555113792419434,2.4418609711645045,0.001,0.5141021013259888,1.0369585752487183
step_128,1.6199002265930176,2.1290929317474365,2.293286380373621,0.001,0.509192705154419,1.047758936882019
step_129,1.599532127380371,2.1036760807037354,2.157023289899328,0.001,0.5041439533233643,1.0581650733947754
step_130,1.5802013874053955,2.0792038440704346,2.0337836946224956,0.001,0.49900245666503906,1.068196177482605
step_131,1.5617849826812744,2.055610179901123,1.9219867586291457,0.001,0.49382519721984863,1.0778467655181885
step_132,1.5442112684249878,2.0328550338745117,1.8217682671824773,0.001,0.4886437654495239,1.0871193408966064
step_133,1.5274280309677124,2.0108680725097656,1.7327248114200773,0.001,0.4834400415420532,1.0960570573806763
step_134,1.5113660097122192,1.9896432161331177,1.6545719782847517,0.001,0.47827720642089844,1.1046724319458008
step_135,1.495955228805542,1.9691439867019653,1.5868185427061365,0.001,0.47318875789642334,1.1129873991012573
step_136,1.4811487197875977,1.9493252038955688,1.5267343084918392,0.001,0.4681764841079712,1.1210124492645264
step_137,1.4668898582458496,1.9301419258117676,1.47593476586055,0.001,0.46325206756591797,1.1287789344787598
step_138,1.453149437904358,1.911629319190979,1.430966749325589,0.001,0.4584798812866211,1.1362522840499878
step_139,1.4399042129516602,1.8937160968780518,1.3945784119732876,0.001,0.4538118839263916,1.143447756767273
step_140,1.4270999431610107,1.876387596130371,1.3623334986600537,0.001,0.44928765296936035,1.1503976583480835
step_141,1.4147127866744995,1.859626054763794,1.3372124457507173,0.001,0.44491326808929443,1.157121181488037
step_142,1.4026951789855957,1.8433953523635864,1.3130062678670325,0.001,0.4407001733779907,1.1636251211166382
step_143,1.391074538230896,1.8276855945587158,1.2909361575647604,0.001,0.4366110563278198,1.1699167490005493
step_144,1.3797985315322876,1.8124722242355347,1.2727879468178451,0.001,0.43267369270324707,1.1760077476501465
step_145,1.3688279390335083,1.7977135181427002,1.2568777183700808,0.001,0.4288855791091919,1.1819367408752441
step_146,1.3581494092941284,1.7834416627883911,1.2420061971862126,0.001,0.4252922534942627,1.1876862049102783
step_147,1.3477609157562256,1.7696316242218018,1.2275376011940151,0.001,0.42187070846557617,1.193271279335022
step_148,1.337656855583191,1.7562638521194458,1.2132742685701703,0.001,0.4186069965362549,1.1987136602401733
step_149,1.3278378248214722,1.7433292865753174,1.1989015295951702,0.001,0.4154914617538452,1.204005479812622
step_150,1.3182923793792725,1.7307794094085693,1.1847043436724072,0.001,0.4124870300292969,1.2091960906982422
step_151,1.3089884519577026,1.7186219692230225,1.1728343537466055,0.001,0.4096335172653198,1.2142938375473022
step_152,1.2999143600463867,1.7068490982055664,1.1598453216621576,0.001,0.4069347381591797,1.2192981243133545
step_153,1.2910621166229248,1.695441484451294,1.1483516271220584,0.001,0.40437936782836914,1.2242153882980347
