seed,condition,timestamp,layer_name,loss,val_loss,grad_norm,learning_rate,effective_rank,representation_variance,collapse_score
47,condition_b,step_3,layer_0,1.5322291851043701,1.5111191272735596,2.73819899559021,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
47,condition_b,step_3,layer_1,1.5322291851043701,1.5111191272735596,2.73819899559021,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
47,condition_b,step_3,layer_2,1.5322291851043701,1.5111191272735596,2.73819899559021,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
47,condition_b,step_3,layer_3,1.5322291851043701,1.5111191272735596,2.73819899559021,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
47,condition_b,step_3,layer_4,1.5322291851043701,1.5111191272735596,2.73819899559021,2e-05,11.354955154211297,0.2703107321404648,0.08806727868309745
47,condition_b,step_3,layer_5,1.5322291851043701,1.5111191272735596,2.73819899559021,2e-05,10.511738514980893,0.32667004632065366,0.09513174234450768
47,condition_b,step_3,layer_6,1.5322291851043701,1.5111191272735596,2.73819899559021,2e-05,11.333306463303176,0.0852435324140471,0.08823550331387955
47,condition_b,step_6,layer_0,1.416337013244629,1.3539353609085083,4.4763712882995605,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
47,condition_b,step_6,layer_1,1.416337013244629,1.3539353609085083,4.4763712882995605,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
47,condition_b,step_6,layer_2,1.416337013244629,1.3539353609085083,4.4763712882995605,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
47,condition_b,step_6,layer_3,1.416337013244629,1.3539353609085083,4.4763712882995605,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
47,condition_b,step_6,layer_4,1.416337013244629,1.3539353609085083,4.4763712882995605,2e-05,11.287161331026752,0.2691544810258744,0.08859623519787448
47,condition_b,step_6,layer_5,1.416337013244629,1.3539353609085083,4.4763712882995605,2e-05,10.1951512002063,0.32023871780814295,0.09808584300150103
47,condition_b,step_6,layer_6,1.416337013244629,1.3539353609085083,4.4763712882995605,2e-05,10.506364047101842,0.09629597459664892,0.09518040642003528
47,condition_b,step_9,layer_0,1.2294163703918457,1.1640814542770386,4.467818260192871,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
