seed,condition,timestamp,layer_name,nc1_ratio,centroid_effective_rank,fisher_ratio,etf_deviation,validation_accuracy
44,condition_b,2026-06-30 11:45:52,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.45500001311302185
44,condition_b,2026-06-30 11:45:52,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.45500001311302185
44,condition_b,2026-06-30 11:45:52,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.45500001311302185
44,condition_b,2026-06-30 11:45:52,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.45500001311302185
44,condition_b,2026-06-30 11:45:52,layer_4,0.21511058509349823,3.885397485898915,3.648771933538428,2.046102285385132,0.45500001311302185
44,condition_b,2026-06-30 11:45:52,layer_5,0.2004096806049347,3.7921899676178388,3.989778642666291,1.9795045852661133,0.45500001311302185
44,condition_b,2026-06-30 11:45:52,layer_6,0.22537767887115479,3.73668525554104,3.4369969478147766,1.6577974557876587,0.45500001311302185
44,condition_b,2026-06-30 11:46:10,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.7925000190734863
44,condition_b,2026-06-30 11:46:10,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.7925000190734863
44,condition_b,2026-06-30 11:46:10,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.7925000190734863
44,condition_b,2026-06-30 11:46:10,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.7925000190734863
44,condition_b,2026-06-30 11:46:10,layer_4,0.21460723876953125,3.8843606014837366,3.6596752670963495,2.0448710918426514,0.7925000190734863
44,condition_b,2026-06-30 11:46:10,layer_5,0.19496919214725494,3.781403729927337,4.1290155701776605,1.9568631649017334,0.7925000190734863
44,condition_b,2026-06-30 11:46:10,layer_6,0.21352308988571167,3.6703587664701987,3.6833337095224015,1.6096065044403076,0.7925000190734863
44,condition_b,2026-06-30 11:46:26,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.8399999737739563
44,condition_b,2026-06-30 11:46:26,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.8399999737739563
44,condition_b,2026-06-30 11:46:26,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.8399999737739563
44,condition_b,2026-06-30 11:46:26,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.8399999737739563
44,condition_b,2026-06-30 11:46:26,layer_4,0.2131974697113037,3.882163998115141,3.6904870775698053,2.042449474334717,0.8399999737739563
44,condition_b,2026-06-30 11:46:26,layer_5,0.18566763401031494,3.7582236588077422,4.385968447698266,1.9186279773712158,0.8399999737739563
44,condition_b,2026-06-30 11:46:26,layer_6,0.19269563257694244,3.5580593913721974,4.189530950272199,1.5344107151031494,0.8399999737739563
44,condition_b,2026-06-30 11:46:43,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.9950000047683716
44,condition_b,2026-06-30 11:46:43,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.9950000047683716
44,condition_b,2026-06-30 11:46:43,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.9950000047683716
44,condition_b,2026-06-30 11:46:43,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.9950000047683716
44,condition_b,2026-06-30 11:46:43,layer_4,0.21110360324382782,3.8800820413035595,3.7370107344143144,2.039400339126587,0.9950000047683716
44,condition_b,2026-06-30 11:46:43,layer_5,0.17418940365314484,3.738230718326253,4.740877393256487,1.8669984340667725,0.9950000047683716
44,condition_b,2026-06-30 11:46:43,layer_6,0.1712661236524582,3.550666401806131,4.838866038332753,1.4470179080963135,0.9950000047683716
44,condition_b,2026-06-30 11:46:58,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
44,condition_b,2026-06-30 11:46:58,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
44,condition_b,2026-06-30 11:46:58,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
44,condition_b,2026-06-30 11:46:58,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
44,condition_b,2026-06-30 11:46:58,layer_4,0.2085598260164261,3.878156002432995,3.794787251221263,2.0362398624420166,1.0
44,condition_b,2026-06-30 11:46:58,layer_5,0.16119858622550964,3.725577589147333,5.203528638959462,1.8036420345306396,1.0
44,condition_b,2026-06-30 11:46:58,layer_6,0.152762308716774,3.6655027204402484,5.546117809930204,1.3568038940429688,1.0
44,condition_b,2026-06-30 11:47:13,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
44,condition_b,2026-06-30 11:47:13,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
44,condition_b,2026-06-30 11:47:13,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
44,condition_b,2026-06-30 11:47:13,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
44,condition_b,2026-06-30 11:47:13,layer_4,0.20579710602760315,3.877491849633759,3.859154403933709,2.0330452919006348,1.0
