seed,condition,timestamp,layer_name,nc1_ratio,centroid_effective_rank,fisher_ratio,etf_deviation,validation_accuracy
51,normal,2026-06-29 18:13:54,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.45750001072883606
51,normal,2026-06-29 18:13:54,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.45750001072883606
51,normal,2026-06-29 18:13:54,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.45750001072883606
51,normal,2026-06-29 18:13:54,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.45750001072883606
51,normal,2026-06-29 18:13:54,layer_4,0.2162008285522461,3.8864282410972937,3.6253287727688237,2.0488193035125732,0.45750001072883606
51,normal,2026-06-29 18:13:54,layer_5,0.20167791843414307,3.788949688695382,3.958401204809152,1.995143175125122,0.45750001072883606
51,normal,2026-06-29 18:13:54,layer_6,0.22562940418720245,3.7325661653948505,3.432046100221573,1.657051682472229,0.45750001072883606
51,normal,2026-06-29 18:15:23,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.6000000238418579
51,normal,2026-06-29 18:15:23,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.6000000238418579
51,normal,2026-06-29 18:15:23,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.6000000238418579
51,normal,2026-06-29 18:15:23,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.6000000238418579
51,normal,2026-06-29 18:15:23,layer_4,0.21591772139072418,3.8851190096177084,3.6313941703919816,2.048326253890991,0.6000000238418579
51,normal,2026-06-29 18:15:23,layer_5,0.19827258586883545,3.763434223141078,4.043561538590474,1.9824062585830688,0.6000000238418579
51,normal,2026-06-29 18:15:23,layer_6,0.21126298606395721,3.6090880952686644,3.7334367498352905,1.6063560247421265,0.6000000238418579
51,normal,2026-06-29 18:18:43,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.7049999833106995
51,normal,2026-06-29 18:18:43,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.7049999833106995
51,normal,2026-06-29 18:18:43,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.7049999833106995
51,normal,2026-06-29 18:18:43,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.7049999833106995
51,normal,2026-06-29 18:18:43,layer_4,0.21465206146240234,3.882486187427902,3.6587019033559613,2.0462582111358643,0.7049999833106995
51,normal,2026-06-29 18:18:43,layer_5,0.19069112837314606,3.7216207438731477,4.2440828623072075,1.9568790197372437,0.7049999833106995
51,normal,2026-06-29 18:18:43,layer_6,0.18742090463638306,3.4328402891669203,4.33558396191207,1.5308624505996704,0.7049999833106995
51,normal,2026-06-29 18:23:13,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.800000011920929
51,normal,2026-06-29 18:23:13,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.800000011920929
51,normal,2026-06-29 18:23:13,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.800000011920929
51,normal,2026-06-29 18:23:13,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.800000011920929
51,normal,2026-06-29 18:23:13,layer_4,0.2125789076089859,3.879068045568419,3.704135689979211,2.0432288646698,0.800000011920929
51,normal,2026-06-29 18:23:13,layer_5,0.17875851690769196,3.664143657177118,4.594139128273567,1.9159772396087646,0.800000011920929
51,normal,2026-06-29 18:23:13,layer_6,0.1602974236011505,3.3789118007304415,5.238403549668134,1.4460227489471436,0.800000011920929
51,normal,2026-06-29 18:24:15,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.9975000023841858
