seed,condition,timestamp,layer_name,nc1_ratio,centroid_effective_rank,fisher_ratio,etf_deviation,validation_accuracy
47,condition_b,2026-06-30 12:22:33,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.3425000011920929
47,condition_b,2026-06-30 12:22:33,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.3425000011920929
47,condition_b,2026-06-30 12:22:33,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.3425000011920929
47,condition_b,2026-06-30 12:22:33,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.3425000011920929
47,condition_b,2026-06-30 12:22:33,layer_4,0.21580342948436737,3.8865297284275204,3.6338464176129017,2.047758102416992,0.3425000011920929
47,condition_b,2026-06-30 12:22:33,layer_5,0.20216377079486847,3.78317805899994,3.9464847611556566,1.9886131286621094,0.3425000011920929
47,condition_b,2026-06-30 12:22:33,layer_6,0.22619493305683136,3.73681995366496,3.420965262880839,1.6693826913833618,0.3425000011920929
47,condition_b,2026-06-30 12:22:50,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.6775000095367432
47,condition_b,2026-06-30 12:22:50,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.6775000095367432
47,condition_b,2026-06-30 12:22:50,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.6775000095367432
47,condition_b,2026-06-30 12:22:50,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.6775000095367432
47,condition_b,2026-06-30 12:22:50,layer_4,0.2148546278476715,3.8856411821658883,3.6543098187754075,2.0461013317108154,0.6775000095367432
47,condition_b,2026-06-30 12:22:50,layer_5,0.19913789629936218,3.7573450386668905,4.021645871358779,1.969413161277771,0.6775000095367432
47,condition_b,2026-06-30 12:22:50,layer_6,0.21600313484668732,3.6791293793399555,3.6295625905037143,1.642683982849121,0.6775000095367432
47,condition_b,2026-06-30 12:23:05,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.9825000166893005
47,condition_b,2026-06-30 12:23:05,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.9825000166893005
47,condition_b,2026-06-30 12:23:05,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.9825000166893005
47,condition_b,2026-06-30 12:23:05,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.9825000166893005
47,condition_b,2026-06-30 12:23:05,layer_4,0.21278131008148193,3.882819833381328,3.6996608924954124,2.0428242683410645,0.9825000166893005
47,condition_b,2026-06-30 12:23:05,layer_5,0.1913599818944931,3.7110940229380422,4.225752591512382,1.934165596961975,0.9825000166893005
47,condition_b,2026-06-30 12:23:05,layer_6,0.19811324775218964,3.587090120848152,4.047618112987748,1.589561104774475,0.9825000166893005
47,condition_b,2026-06-30 12:23:19,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
47,condition_b,2026-06-30 12:23:19,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
47,condition_b,2026-06-30 12:23:19,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
47,condition_b,2026-06-30 12:23:19,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
47,condition_b,2026-06-30 12:23:19,layer_4,0.209969624876976,3.878665025954899,3.762593723318048,2.0384883880615234,1.0
47,condition_b,2026-06-30 12:23:19,layer_5,0.1794525533914566,3.6486900880794564,4.572503815003227,1.8803577423095703,1.0
47,condition_b,2026-06-30 12:23:19,layer_6,0.1750069558620453,3.489756629518105,4.714059286917836,1.5141793489456177,1.0
47,condition_b,2026-06-30 12:23:35,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
47,condition_b,2026-06-30 12:23:35,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
47,condition_b,2026-06-30 12:23:35,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
47,condition_b,2026-06-30 12:23:35,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
47,condition_b,2026-06-30 12:23:35,layer_4,0.20664173364639282,3.8736909385686302,3.83929335128457,2.0335166454315186,1.0
47,condition_b,2026-06-30 12:23:35,layer_5,0.16562175750732422,3.58110249677832,5.037854173642506,1.8107235431671143,1.0
47,condition_b,2026-06-30 12:23:35,layer_6,0.15330752730369568,3.4565108777748335,5.522836788749796,1.4339547157287598,1.0
47,condition_b,2026-06-30 12:23:49,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
47,condition_b,2026-06-30 12:23:49,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
47,condition_b,2026-06-30 12:23:49,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
47,condition_b,2026-06-30 12:23:49,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
47,condition_b,2026-06-30 12:23:49,layer_4,0.20308589935302734,3.8691775184623705,3.924024627607665,2.0285513401031494,1.0
47,condition_b,2026-06-30 12:23:49,layer_5,0.15199951827526093,3.5312953122006685,5.578968417974805,1.7342674732208252,1.0
47,condition_b,2026-06-30 12:23:49,layer_6,0.13845667243003845,3.5271696562118042,6.222476642542023,1.3601707220077515,1.0
47,condition_b,2026-06-30 12:24:04,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
47,condition_b,2026-06-30 12:24:04,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
47,condition_b,2026-06-30 12:24:04,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
47,condition_b,2026-06-30 12:24:04,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
47,condition_b,2026-06-30 12:24:04,layer_4,0.1985321044921875,3.861125860458864,4.036968364867147,2.026289701461792,1.0
47,condition_b,2026-06-30 12:24:04,layer_5,0.13963057100772858,3.509027865232239,6.161755586212781,1.668187141418457,1.0
47,condition_b,2026-06-30 12:24:04,layer_6,0.12931710481643677,3.648814239416764,6.7329287631431,1.2953590154647827,1.0
47,condition_b,2026-06-30 12:24:18,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
47,condition_b,2026-06-30 12:24:18,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
47,condition_b,2026-06-30 12:24:18,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
47,condition_b,2026-06-30 12:24:18,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
47,condition_b,2026-06-30 12:24:18,layer_4,0.1920945644378662,3.841739063174208,4.20576871925185,2.029554843902588,1.0
