timestamp,loss,val_loss,grad_norm,learning_rate
step_274,0.0018296957714483142,0.7888573408126831,0.03494389208015846,0.001
step_275,0.001769978436641395,0.788117527961731,0.034335564780140194,0.001
step_276,0.0017134823137894273,0.7873905897140503,0.034003378833995776,0.001
step_277,0.001658606226556003,0.786668062210083,0.03354574453258102,0.001
step_278,0.0016049124533310533,0.7859158515930176,0.03274926926057215,0.001
step_279,0.0015532246325165033,0.785158097743988,0.032235283229361145,0.001
step_280,0.0015029958449304104,0.7843935489654541,0.03141067431400779,0.001
step_281,0.0014540811534970999,0.7836409211158752,0.030857534185684845,0.001
step_282,0.0014065959258005023,0.7829048037528992,0.03031692295701536,0.001
step_283,0.0013606739230453968,0.7822041511535645,0.029529559220428436,0.001
step_284,0.0013169257435947657,0.7815405130386353,0.02908597099848746,0.001
step_285,0.0012744675623252988,0.780910313129425,0.028823591415374602,0.001
step_286,0.0012331940233707428,0.7802984714508057,0.028021471783489894,0.001
step_287,0.0011932055931538343,0.7796940803527832,0.027647991640389495,0.001
step_288,0.0011547526810318232,0.7790660858154297,0.027142929449784085,0.001
step_289,0.0011174516985192895,0.7784274220466614,0.026621617590240593,0.001
step_290,0.0010810684179887176,0.7777829766273499,0.02587686756529307,0.001
step_291,0.001045827055349946,0.7771268486976624,0.02532792498658147,0.001
step_292,0.0010116994380950928,0.7764712572097778,0.025139195191751174,0.001
step_293,0.0009789507603272796,0.7758423089981079,0.024641465654215766,0.001
step_294,0.0009471556986682117,0.7752511501312256,0.02414474243638815,0.001
step_295,0.0009164299699477851,0.7747035026550293,0.023655268196220557,0.001
step_296,0.0008863656548783183,0.7741811871528625,0.02322351744104114,0.001
step_297,0.0008569476776756346,0.7736586928367615,0.022766492370504893,0.001
step_298,0.0008288425160571933,0.7731375098228455,0.02262372056790041,0.001
step_299,0.0008013508631847799,0.7726058959960938,0.0220810400621119,0.001
step_300,0.0007744603208266199,0.7720598578453064,0.0217399879968447,0.001
step_301,0.0007483841618523002,0.7715157866477966,0.021111901805252405,0.001
step_302,0.0007233676733449101,0.7709909081459045,0.02094521377495152,0.001
step_303,0.0006990025285631418,0.7704840302467346,0.020504149546387494,0.001
step_304,0.0006755311624146998,0.7699764370918274,0.02002477394502875,0.001
step_305,0.0006526903016492724,0.7694711089134216,0.019634619619885482,0.001
step_306,0.000630621740128845,0.7689743041992188,0.0193816055410084,0.001
step_307,0.0006091074901632965,0.7684836387634277,0.019072262754768147,0.001
step_308,0.0005883987178094685,0.7679907083511353,0.018584407724359875,0.001
step_309,0.0005687166703864932,0.7675120830535889,0.01830046662195948,0.001
step_310,0.0005496997619047761,0.767066240310669,0.017945749014060906,0.001
step_311,0.0005311754648573697,0.7666518688201904,0.017573538088724434,0.001
step_312,0.0005130587378516793,0.7662433385848999,0.017034742716064623,0.001
step_313,0.0004954992327839136,0.7658217549324036,0.016871281392123474,0.001
step_314,0.00047875006566755474,0.7653960585594177,0.016599248983195824,0.001
step_315,0.0004625815199688077,0.7649781107902527,0.01631376227451111,0.001
step_316,0.0004469130071811378,0.7645675539970398,0.015958140179416925,0.001
step_317,0.0004316667909733951,0.7641748189926147,0.015943607850776226,0.001
step_318,0.00041709773358888924,0.7637983560562134,0.015203398322762891,0.001
