timestamp,loss,val_loss,grad_norm,learning_rate,train_val_gap,output_variance,effective_rank,representation_variance,collapse_score
step_127,1.6414092779159546,2.1555113792419434,2.4418609711645045,0.001,0.5141021013259888,1.0369585752487183,1.657261727045334,0.8378185068232942,0.6034049925130777
step_128,1.6199002265930176,2.1290929317474365,2.293286380373621,0.001,0.509192705154419,1.047758936882019,1.654162279453885,0.8438242955803769,0.6045356083987998
step_129,1.599532127380371,2.1036760807037354,2.157023289899328,0.001,0.5041439533233643,1.0581650733947754,1.6511808604194158,0.8495040723085878,0.6056271750545791
step_130,1.5802013874053955,2.0792038440704346,2.0337836946224956,0.001,0.49900245666503906,1.068196177482605,1.64831119944668,0.8548598070177027,0.6066815540267452
step_131,1.5617849826812744,2.055610179901123,1.9219867586291457,0.001,0.49382519721984863,1.0778467655181885,1.6455472445317552,0.8599006233855049,0.6077005709335028
step_132,1.5442112684249878,2.0328550338745117,1.8217682671824773,0.001,0.4886437654495239,1.0871193408966064,1.642893564507479,0.864631753457641,0.6086821578729531
step_133,1.5274280309677124,2.0108680725097656,1.7327248114200773,0.001,0.4834400415420532,1.0960570573806763,1.640311090335902,0.8690699732353689,0.6096404553329092
step_134,1.5113660097122192,1.9896432161331177,1.6545719782847517,0.001,0.47827720642089844,1.1046724319458008,1.6378025207483302,0.8732196599999518,0.6105742220637741
step_135,1.495955228805542,1.9691439867019653,1.5868185427061365,0.001,0.47318875789642334,1.1129873991012573,1.6353557350958479,0.8770920102659532,0.6114877506705844
step_136,1.4811487197875977,1.9493252038955688,1.5267343084918392,0.001,0.4681764841079712,1.1210124492645264,1.6329608411325058,0.8806921381069466,0.6123845562067924
step_137,1.4668898582458496,1.9301419258117676,1.47593476586055,0.001,0.46325206756591797,1.1287789344787598,1.6306220260408109,0.8840343925218318,0.613262904603358
step_138,1.453149437904358,1.911629319190979,1.430966749325589,0.001,0.4584798812866211,1.1362522840499878,1.6283520058528131,0.8871269862568144,0.6141178298093306
step_139,1.4399042129516602,1.8937160968780518,1.3945784119732876,0.001,0.4538118839263916,1.143447756767273,1.626148174683669,0.8899795803691027,0.6149501106776618
step_140,1.4270999431610107,1.876387596130371,1.3623334986600537,0.001,0.44928765296936035,1.1503976583480835,1.623990849435622,0.8926027048016243,0.6157670163889933
step_141,1.4147127866744995,1.859626054763794,1.3372124457507173,0.001,0.44491326808929443,1.157121181488037,1.621873907370888,0.8950099065869762,0.6165707429260229
step_142,1.4026951789855957,1.8433953523635864,1.3130062678670325,0.001,0.4407001733779907,1.1636251211166382,1.619786662643808,0.8972065292944444,0.6173652512780942
