timestamp,loss,val_loss,grad_norm,learning_rate,train_val_gap,output_variance,effective_rank,representation_variance,collapse_score
step_0,9.949637413024902,11.306848526000977,11.165833823066068,0.001,1.3572111129760742,0.014445033855736256,13.884742461211191,0.02443474923125864,0.0720215015001991
step_1,9.422024726867676,10.714341163635254,11.383750391206284,0.001,1.2923164367675781,0.019453540444374084,13.616783642479774,0.027208314833984445,0.07343878159893333
step_2,8.887386322021484,10.116004943847656,11.524804492997479,0.001,1.2286186218261719,0.026175865903496742,13.27433917814373,0.030767665866721524,0.07533331690412923
step_3,8.3504056930542,9.513760566711426,11.616727963466628,0.001,1.1633548736572266,0.03485046699643135,12.887832171886666,0.035099472875598295,0.07759256845238766
step_4,7.813906192779541,8.908230781555176,11.739806019839474,0.001,1.0943245887756348,0.04572576656937599,12.448397019851843,0.040141289079617656,0.08033162811286218
step_5,7.27630090713501,8.302074432373047,11.876250536744266,0.001,1.025773525238037,0.059060972183942795,11.972030244883879,0.04584796363886165,0.08352802152561714
step_6,6.74164342880249,7.702575206756592,11.933340275478775,0.001,0.9609317779541016,0.0750255137681961,11.495635841834499,0.052196073949837246,0.08698953357245681
step_7,6.219401836395264,7.114446640014648,11.890847477132905,0.001,0.8950448036193848,0.09400069713592529,11.021821879367176,0.05916073019188843,0.09072910186218829
step_8,5.71401309967041,6.541569709777832,11.792597705730417,0.001,0.8275566101074219,0.11601228266954422,10.562836307657273,0.06668784282720727,0.09467154189212174
step_9,5.222015380859375,5.987331390380859,11.66269730811812,0.001,0.7653160095214844,0.1412261575460434,10.115114750357733,0.07471227612222661,0.09886195309495958
step_10,4.751561164855957,5.4577226638793945,11.335997553507324,0.001,0.7061614990234375,0.16960054636001587,9.682697074990891,0.0831829713887976,0.10327700972726556
step_11,4.3113017082214355,4.957594394683838,10.925794896400504,0.001,0.6462926864624023,0.20123830437660217,9.270390408596672,0.09206010634745358,0.1078703221681661
step_12,3.900195360183716,4.49020528793335,10.438547112772772,0.001,0.5900099277496338,0.23630499839782715,8.879968749354614,0.10130612433716195,0.11261300892220807
step_13,3.5196900367736816,4.059005260467529,9.810327023512887,0.001,0.5393152236938477,0.27490684390068054,8.511413572555984,0.11087329965649381,0.11748929733885546
step_14,3.1758906841278076,3.668550491333008,9.039602335288166,0.001,0.4926598072052002,0.3167351484298706,8.159761983398571,0.12065597164904635,0.12255259430784234
step_15,2.8720383644104004,3.321101427078247,8.168288478127613,0.001,0.4490630626678467,0.361533522605896,7.822329521246095,0.13055214417023095,0.12783915549503727
step_16,2.6091105937957764,3.0185065269470215,7.190594807226835,0.001,0.4093959331512451,0.40890052914619446,7.502167372526911,0.14046113173096192,0.13329481339779492
step_17,2.389458179473877,2.7617249488830566,6.142267285494278,0.001,0.3722667694091797,0.45822077989578247,7.203867879557859,0.15025242189214663,0.13881431707508987
step_18,2.2127490043640137,2.5499308109283447,5.059683426931867,0.001,0.33718180656433105,0.5086750984191895,6.9286717136899805,0.1597799831661818,0.14432780788620064
step_19,2.0768954753875732,2.3802785873413086,4.00886375438578,0.001,0.30338311195373535,0.5594027042388916,6.6768789616046735,0.1688822913961421,0.14977057480755457
step_20,1.9780826568603516,2.2484800815582275,3.144448936845411,0.001,0.270397424697876,0.6094254851341248,6.45119950417818,0.1774257300168017,0.15500993254856568
step_21,1.9099819660186768,2.1483490467071533,2.6803116843948525,0.001,0.23836708068847656,0.6578813195228577,6.248868173474239,0.18524595067646946,0.160028980007114
step_22,1.865134835243225,2.073131799697876,2.7739451265232002,0.001,0.20799696445465088,0.7039056420326233,6.069219114277548,0.19220938620704694,0.16476584238778721
step_23,1.8352160453796387,2.0160584449768066,3.283255871336558,0.001,0.18084239959716797,0.746752142906189,5.910284087282833,0.19821654897348143,0.1691966046355879
step_24,1.8117873668670654,1.9707242250442505,3.923387105270669,0.001,0.15893685817718506,0.786013662815094,5.769027453529177,0.20320215819121135,0.17333944205591437
step_25,1.7877861261367798,1.9320968389511108,4.52418511028538,0.001,0.14431071281433105,0.8213386535644531,5.643488031192268,0.2071406825934308,0.17719537889916206
step_26,1.7576574087142944,1.896520972251892,5.0016901963281635,0.001,0.13886356353759766,0.8526790738105774,5.53138327556679,0.21005049057108444,0.1807866043955401
step_27,1.717858910560608,1.8619388341903687,5.320609493410567,0.001,0.14407992362976074,0.8801454305648804,5.430130293600586,0.21198312955555287,0.18415764372698407
step_28,1.666763424873352,1.8277325630187988,5.466303963877113,0.001,0.16096913814544678,0.9039679765701294,5.337813661365008,0.21301449859282165,0.18734262067594842
step_29,1.604685664176941,1.794256329536438,5.442966083021646,0.001,0.18957066535949707,0.9245991706848145,5.252144864163871,0.2132442352863637,0.19039840405453054
step_30,1.533501148223877,1.7627733945846558,5.2678585441943255,0.001,0.2292722463607788,0.9425349235534668,5.17201991408425,0.21278521051799273,0.19334805677697367
step_31,1.4561246633529663,1.73478364944458,4.967013215284836,0.001,0.27865898609161377,0.9583072066307068,5.096072106781,0.21175649768917232,0.19622956250351467
step_32,1.375643014907837,1.7118902206420898,4.561680562476599,0.001,0.33624720573425293,0.9723990559577942,5.021568547390183,0.2102625491699271,0.19914096373726123
step_33,1.2949872016906738,1.6950595378875732,4.088094059512515,0.001,0.4000723361968994,0.9854119420051575,4.947738543015795,0.20842086980415592,0.20211253915419508
step_34,1.217132329940796,1.6851352453231812,3.568215012988984,0.001,0.46800291538238525,0.9978770613670349,4.873877854934571,0.2063514630107354,0.2051754331486882
step_35,1.144274353981018,1.6823556423187256,3.0424445177093316,0.001,0.5380812883377075,1.0102734565734863,4.800252317632499,0.20415850943051111,0.2083223826228375
step_36,1.0777889490127563,1.6860737800598145,2.5371911877265045,0.001,0.6082848310470581,1.0232409238815308,4.725814942521219,0.2019408539457591,0.21160371537242223
step_37,1.018730640411377,1.6956084966659546,2.080432197186748,0.001,0.6768778562545776,1.0372344255447388,4.650903221506565,0.19978513341066204,0.21501199925550601
step_38,0.967613160610199,1.709835171699524,1.7235287065114075,0.001,0.742222011089325,1.0526080131530762,4.574820639172149,0.1977498181033328,0.21858780460974708
step_39,0.9238053560256958,1.727229356765747,1.5030816629173942,0.001,0.8034240007400513,1.0698349475860596,4.497104031862056,0.19589431739277052,0.22236532508809748
step_40,0.8868675231933594,1.7462818622589111,1.4411382657296485,0.001,0.8594143390655518,1.0890792608261108,4.4191296009403835,0.19426449390230116,0.2262889053507735
step_41,0.855391800403595,1.7654904127120972,1.5046255576437577,0.001,0.9100986123085022,1.110554575920105,4.3405859828891,0.19290039523645702,0.23038364035226383
step_42,0.8282635807991028,1.7834296226501465,1.6386928878502778,0.001,0.9551660418510437,1.1344528198242188,4.261623417309757,0.1918283932877276,0.2346523618061194
step_43,0.8044539093971252,1.799007534980774,1.7929958230479526,0.001,0.9945536255836487,1.1609097719192505,4.182769533598285,0.19106184039385327,0.2390760456600477
step_44,0.7828431725502014,1.8113559484481812,1.9321989538218869,0.001,1.0285127758979797,1.1900438070297241,4.104229417462948,0.19060757272134907,0.24365109702326423
step_45,0.7625484466552734,1.8198730945587158,2.041840506111414,0.001,1.0573246479034424,1.2218544483184814,4.026484009074537,0.19046759341978678,0.24835563676554723
step_46,0.7428667545318604,1.8243587017059326,2.1112330362697507,0.001,1.0814919471740723,1.2563512325286865,3.9502025298572003,0.1906353436709918,0.25315157702462154
step_47,0.7233555912971497,1.8247084617614746,2.13886061433715,0.001,1.101352870464325,1.2934298515319824,3.875962063700129,0.1910919196241099,0.25800046119268905
step_48,0.7038068175315857,1.8210910558700562,2.125009556888132,0.001,1.1172842383384705,1.3330092430114746,3.803698417891077,0.19181365876683643,0.26290202064821955
step_49,0.6840881109237671,1.8138113021850586,2.071533667371187,0.001,1.1297231912612915,1.3748940229415894,3.7337721227251017,0.19277586583073955,0.26782566453738155
step_50,0.6643605828285217,1.8034558296203613,1.979534581959112,0.001,1.1390952467918396,1.4187179803848267,3.6665635182663294,0.19394971545637354,0.27273494513817464
step_51,0.6448670625686646,1.7906233072280884,1.8592963287815096,0.001,1.1457562446594238,1.4642521142959595,3.602287672477412,0.19530236429907488,0.27760137193936735
step_52,0.6257917881011963,1.7758480310440063,1.714719222220678,0.001,1.15005624294281,1.5111507177352905,3.540782786234625,0.19679300404899344,0.2824234245285151
step_53,0.60733962059021,1.7597750425338745,1.5519182898829529,0.001,1.1524354219436646,1.5589797496795654,3.4825616892127793,0.19838544308426292,0.2871449493909888
step_54,0.5897125601768494,1.7430680990219116,1.379589221359653,0.001,1.1533555388450623,1.6072951555252075,3.4278766917961185,0.20003784725980972,0.29172577951630635
step_55,0.5730770826339722,1.726302146911621,1.2100198522402061,0.001,1.153225064277649,1.6555733680725098,3.3771094720054804,0.20170744916204383,0.2961112182739385
step_56,0.5574832558631897,1.709933876991272,1.0550072602230876,0.001,1.1524506211280823,1.7032464742660522,3.33021521143858,0.20334715125795044,0.3002808937287936
step_57,0.5429386496543884,1.6943107843399048,0.927575641388798,0.001,1.1513721346855164,1.7497459650039673,3.287315902828672,0.20491764584024807,0.3041995444184477
step_58,0.5293744206428528,1.6796749830245972,0.8435010718770395,0.001,1.1503005623817444,1.794594407081604,3.248642052213943,0.20638721141798577,0.30782092453630033
step_59,0.5167004466056824,1.6660473346710205,0.8064547747050854,0.001,1.1493468880653381,1.8372567892074585,3.213905628685298,0.2077303924941308,0.31114790399401576
step_60,0.5048759579658508,1.6535382270812988,0.8042888747569787,0.001,1.148662269115448,1.877393364906311,3.182905284420867,0.2089324739046441,0.31417837184619557
step_61,0.49365004897117615,1.6421279907226562,0.8348165870530272,0.001,1.14847794175148,1.9146754741668701,3.1555769788673595,0.2099747501687827,0.31689925699703037
step_62,0.4826899766921997,1.6318659782409668,0.8715316741749541,0.001,1.149176001548767,1.9488348960876465,3.131700876391682,0.21084498125866155,0.31931529844963713
step_63,0.4718843400478363,1.6226277351379395,0.9072235438971837,0.001,1.1507433950901031,1.979812502861023,3.110825133325332,0.21153661463367004,0.3214581203190438
step_64,0.461251825094223,1.6143124103546143,0.9273976059129945,0.001,1.1530605852603912,2.0075080394744873,3.092776424354608,0.2120600288060683,0.3233340735933336
step_65,0.4505930542945862,1.6068527698516846,0.9323945773956851,0.001,1.1562597155570984,2.0320322513580322,3.0775793329626526,0.21242920735004822,0.32493069773682914
step_66,0.43992334604263306,1.600216031074524,0.9162308703381156,0.001,1.1602926850318909,2.053554058074951,3.064838068303307,0.21265350173400555,0.3262815123389535
step_67,0.42918720841407776,1.5943045616149902,0.8862489241948139,0.001,1.1651173532009125,2.0722768306732178,3.05430977281473,0.21274834816976645,0.32740621429451144
step_68,0.41845613718032837,1.5890929698944092,0.8431117250278181,0.001,1.1706368327140808,2.088524341583252,3.045861320993721,0.21273485386452662,0.3283143566345126
step_69,0.40782445669174194,1.5843958854675293,0.7931620102224564,0.001,1.1765714287757874,2.1027238368988037,3.039082314110774,0.2126370501963772,0.3290466978656341
step_70,0.39740103483200073,1.580051302909851,0.7406736313657367,0.001,1.1826502680778503,2.1153223514556885,3.0336937244064965,0.2124820732756748,0.329631166111087
step_71,0.3872561752796173,1.5758514404296875,0.6924478037769258,0.001,1.1885952651500702,2.1267566680908203,3.0293554413088635,0.2122938740314114,0.3301032247202857
step_72,0.3774651288986206,1.5716395378112793,0.6536151437011518,0.001,1.1941744089126587,2.137488603591919,3.025895634180171,0.2120974263805703,0.3304806645358533
step_73,0.36805424094200134,1.567236065864563,0.6276005779668935,0.001,1.1991818249225616,2.147908926010132,3.0229625584772384,0.21191231720730716,0.33080131846017025
step_74,0.35898905992507935,1.562506079673767,0.6172541245201517,0.001,1.2035170197486877,2.158324956893921,3.020288520598458,0.21175608626805242,0.33109419619349945
step_75,0.350276380777359,1.5572923421859741,0.6190808140234373,0.001,1.2070159614086151,2.169116735458374,3.017516216975059,0.21164185903414384,0.3313983846630195
step_76,0.34188562631607056,1.5514990091323853,0.6278882271762609,0.001,1.2096133828163147,2.18051815032959,3.014750176654363,0.2115833962566214,0.33170244345412264
step_77,0.3337786793708801,1.5450040102005005,0.6414553261423899,0.001,1.2112253308296204,2.192668914794922,3.011896906441155,0.21158583816830842,0.33201667622202774
step_78,0.325900137424469,1.5377966165542603,0.652582082810312,0.001,1.2118964791297913,2.205620050430298,3.0089480683135426,0.21165205199639822,0.3323420601806799
step_79,0.3182016909122467,1.5299540758132935,0.659771088725852,0.001,1.2117523849010468,2.2194602489471436,3.005770956530263,0.211782161321059,0.3326933470520849
step_80,0.3106849491596222,1.5215073823928833,0.6609033374666409,0.001,1.210822433233261,2.234196901321411,3.0023302810900834,0.21197251785946888,0.3330746141750004
step_81,0.3033309876918793,1.5125291347503662,0.6559658174392268,0.001,1.209198147058487,2.2497646808624268,2.998692598539013,0.21221628361389136,0.3334786634972881
step_82,0.29611632227897644,1.5031393766403198,0.6432525994586217,0.001,1.2070230543613434,2.2660555839538574,2.9949018800413154,0.21250399990513633,0.3339007553683878
step_83,0.2890961766242981,1.4935053586959839,0.6243362869186727,0.001,1.2044091820716858,2.2829134464263916,2.9908669810096207,0.21282449743630472,0.3343512119895189
step_84,0.2822645902633667,1.4838299751281738,0.602999055411302,0.001,1.2015653848648071,2.300121307373047,2.9866917763065643,0.213164948210089,0.334818613669145
step_85,0.2756151854991913,1.4741334915161133,0.5795686944028714,0.001,1.198518306016922,2.317521095275879,2.9825357660944625,0.21351495634046289,0.33528516618912796
step_86,0.2691775858402252,1.4646011590957642,0.5562437386040915,0.001,1.195423573255539,2.33492112159729,2.9785573920447717,0.21386338611235187,0.3357329970108458
step_87,0.2629479765892029,1.455356240272522,0.5350988949978414,0.001,1.192408263683319,2.3521535396575928,2.9747979473697,0.2141987366103944,0.33615728452555727
step_88,0.2569159269332886,1.4465235471725464,0.5173813679933527,0.001,1.1896076202392578,2.3690192699432373,2.9713902988564116,0.2145093819646479,0.33654279627448014
step_89,0.25109925866127014,1.4382224082946777,0.5017133703747286,0.001,1.1871231496334076,2.385380983352661,2.9683714774489602,0.21478714267705776,0.33688505889411363
step_90,0.24553519487380981,1.4304873943328857,0.48815950923639223,0.001,1.184952199459076,2.4010825157165527,2.9657444795834826,0.21502546872463235,0.3371834650234071
step_91,0.2401803582906723,1.4232916831970215,0.48046940710319286,0.001,1.1831113249063492,2.416020154953003,2.963476933622056,0.2152189951670835,0.3374414656832736
step_92,0.23496529459953308,1.416676640510559,0.4753639170898683,0.001,1.181711345911026,2.430091619491577,2.9616073403185417,0.21536394110776663,0.33765448457203073
step_93,0.22989226877689362,1.4106745719909668,0.4684045942841277,0.001,1.1807823032140732,2.443279981613159,2.9601680531314183,0.21545976469836262,0.3378186582826433
step_94,0.22493642568588257,1.4052553176879883,0.462748997348871,0.001,1.1803188920021057,2.455620765686035,2.9591779255650947,0.21550943999519295,0.33793169087966773
step_95,0.22007779777050018,1.4003534317016602,0.4558934734003578,0.001,1.18027563393116,2.467146873474121,2.958593343698746,0.21551566734154332,0.3379984620494784
step_96,0.21532773971557617,1.395902395248413,0.44778890958636997,0.001,1.180574655532837,2.477926015853882,2.958357862589466,0.2154836189444493,0.33802536624987445
step_97,0.21068017184734344,1.3918499946594238,0.4401754608743612,0.001,1.1811698228120804,2.488054037094116,2.958426717817295,0.21541823660819268,0.33801749895559097
step_98,0.20615103840827942,1.3880813121795654,0.43246998920671786,0.001,1.181930273771286,2.497650146484375,2.9587555153474008,0.21532773213644166,0.3379799360957289
step_99,0.20176711678504944,1.3845351934432983,0.4235810792605931,0.001,1.182768076658249,2.5068538188934326,2.9591925289650525,0.21521922417326345,0.33793002321134535
step_100,0.19751553237438202,1.3812248706817627,0.4169338973080632,0.001,1.1837093383073807,2.5157947540283203,2.9598281739977486,0.21510349049270858,0.3378574502347989
step_101,0.19337007403373718,1.3780665397644043,0.4110526720756635,0.001,1.1846964657306671,2.524564743041992,2.9606099883474837,0.214986216736824,0.3377682315252093
step_102,0.18932804465293884,1.3748764991760254,0.4049576011879634,0.001,1.1855484545230865,2.5332581996917725,2.9614422017592137,0.21487216326138409,0.3376733131600409
step_103,0.18540729582309723,1.3716137409210205,0.4024409170687853,0.001,1.1862064450979233,2.5419387817382812,2.9623076080961965,0.21476493672538577,0.33757466552998383
step_104,0.1815807819366455,1.368201732635498,0.39975405322374075,0.001,1.1866209506988525,2.5506980419158936,2.9631631677314894,0.2146701245468912,0.3374771969663657
step_105,0.1778341382741928,1.3645864725112915,0.39654738998931066,0.001,1.1867523342370987,2.559589147567749,2.963965543094283,0.2145914920143425,0.3373858384858391
step_106,0.17416715621948242,1.3607217073440552,0.3929667942708824,0.001,1.1865545511245728,2.568681240081787,2.9646740374640475,0.21453253620523782,0.33730521040869305
step_107,0.17058627307415009,1.3566219806671143,0.3875446371018089,0.001,1.1860357075929642,2.5779073238372803,2.965317715314113,0.2144921547620317,0.3372319919837227
