seed,condition,timestamp,layer_name,nc1_ratio,centroid_effective_rank,fisher_ratio,etf_deviation,validation_accuracy
43,condition_b,2026-06-30 11:30:36,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.45249998569488525
43,condition_b,2026-06-30 11:30:36,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.45249998569488525
43,condition_b,2026-06-30 11:30:36,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.45249998569488525
43,condition_b,2026-06-30 11:30:36,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.45249998569488525
43,condition_b,2026-06-30 11:30:36,layer_4,0.21530069410800934,3.8879217721830757,3.644666801828321,2.046508312225342,0.45249998569488525
43,condition_b,2026-06-30 11:30:36,layer_5,0.19951733946800232,3.808766467957104,4.012095537456631,1.9816553592681885,0.45249998569488525
43,condition_b,2026-06-30 11:30:36,layer_6,0.22179414331912994,3.7569379263013776,3.5086853390431485,1.6464452743530273,0.45249998569488525
43,condition_b,2026-06-30 11:30:55,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.5975000262260437
43,condition_b,2026-06-30 11:30:55,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.5975000262260437
43,condition_b,2026-06-30 11:30:55,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.5975000262260437
43,condition_b,2026-06-30 11:30:55,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.5975000262260437
43,condition_b,2026-06-30 11:30:55,layer_4,0.21426764130592346,3.888118600438871,3.6670598356456807,2.044281244277954,0.5975000262260437
43,condition_b,2026-06-30 11:30:55,layer_5,0.19284288585186005,3.8111629309525688,4.185568102545254,1.9573456048965454,0.5975000262260437
43,condition_b,2026-06-30 11:30:55,layer_6,0.2052823007106781,3.685672151390895,3.8713408116579573,1.580081582069397,0.5975000262260437
43,condition_b,2026-06-30 11:31:16,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.6299999952316284
43,condition_b,2026-06-30 11:31:16,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.6299999952316284
43,condition_b,2026-06-30 11:31:16,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.6299999952316284
43,condition_b,2026-06-30 11:31:16,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.6299999952316284
43,condition_b,2026-06-30 11:31:16,layer_4,0.21231400966644287,3.8871346630969614,3.7100042868715803,2.041030168533325,0.6299999952316284
43,condition_b,2026-06-30 11:31:16,layer_5,0.18140049278736115,3.801205706034374,4.512663988642428,1.917133092880249,0.6299999952316284
43,condition_b,2026-06-30 11:31:16,layer_6,0.17988750338554382,3.576285860674423,4.559030179005343,1.4814879894256592,0.6299999952316284
43,condition_b,2026-06-30 11:31:45,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.8675000071525574
43,condition_b,2026-06-30 11:31:45,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.8675000071525574
43,condition_b,2026-06-30 11:31:45,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.8675000071525574
43,condition_b,2026-06-30 11:31:45,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.8675000071525574
43,condition_b,2026-06-30 11:31:45,layer_4,0.2096865177154541,3.8860051889283707,3.7690241569057554,2.0371291637420654,0.8675000071525574
43,condition_b,2026-06-30 11:31:45,layer_5,0.16685907542705536,3.7937391516561227,4.993081581167194,1.8630273342132568,0.8675000071525574
43,condition_b,2026-06-30 11:31:45,layer_6,0.15344175696372986,3.577164959703863,5.517130547014108,1.3700697422027588,0.8675000071525574
43,condition_b,2026-06-30 11:32:09,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
43,condition_b,2026-06-30 11:32:09,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
43,condition_b,2026-06-30 11:32:09,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
43,condition_b,2026-06-30 11:32:09,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
43,condition_b,2026-06-30 11:32:09,layer_4,0.20678433775901794,3.8849733600722747,3.8359567469474185,2.033235788345337,1.0
43,condition_b,2026-06-30 11:32:09,layer_5,0.1512148678302765,3.7922413949232503,5.613106468461895,1.7978715896606445,1.0
43,condition_b,2026-06-30 11:32:09,layer_6,0.1315431445837021,3.679456039351301,6.60206786910732,1.2576581239700317,1.0
43,condition_b,2026-06-30 11:32:29,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
43,condition_b,2026-06-30 11:32:29,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
43,condition_b,2026-06-30 11:32:29,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
43,condition_b,2026-06-30 11:32:29,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
43,condition_b,2026-06-30 11:32:29,layer_4,0.20368611812591553,3.8851903959337872,3.909514461134882,2.029358148574829,1.0
43,condition_b,2026-06-30 11:32:29,layer_5,0.1363777369260788,3.804826796707971,6.33257450344408,1.725576400756836,1.0
43,condition_b,2026-06-30 11:32:29,layer_6,0.11506173014640808,3.79520396249242,7.690987403039239,1.1547372341156006,1.0
43,condition_b,2026-06-30 11:32:54,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
43,condition_b,2026-06-30 11:32:54,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
43,condition_b,2026-06-30 11:32:54,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
43,condition_b,2026-06-30 11:32:54,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
43,condition_b,2026-06-30 11:32:54,layer_4,0.19976095855236053,3.881498908604203,4.005983384121526,2.028533458709717,1.0
43,condition_b,2026-06-30 11:32:54,layer_5,0.12273717671632767,3.8181735119040034,7.147490161797901,1.663135290145874,1.0
43,condition_b,2026-06-30 11:32:54,layer_6,0.10123070329427719,3.8565378382995026,8.878425843310046,1.0674972534179688,1.0
43,condition_b,2026-06-30 11:33:25,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
43,condition_b,2026-06-30 11:33:25,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
43,condition_b,2026-06-30 11:33:25,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
43,condition_b,2026-06-30 11:33:25,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
43,condition_b,2026-06-30 11:33:25,layer_4,0.1939394474029541,3.867056444561342,4.156248854139038,2.0330638885498047,1.0
43,condition_b,2026-06-30 11:33:25,layer_5,0.10942418873310089,3.823581449444272,8.138747713380566,1.6168568134307861,1.0
43,condition_b,2026-06-30 11:33:25,layer_6,0.08800070732831955,3.888011005140718,10.363545265421692,0.9965742230415344,1.0
43,condition_b,2026-06-30 11:33:58,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
43,condition_b,2026-06-30 11:33:58,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
43,condition_b,2026-06-30 11:33:58,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
43,condition_b,2026-06-30 11:33:58,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
43,condition_b,2026-06-30 11:33:58,layer_4,0.18809688091278076,3.850028679063259,4.316408901910327,2.037682294845581,1.0
43,condition_b,2026-06-30 11:33:58,layer_5,0.09812905639410019,3.827193458570814,9.190661157646314,1.5787131786346436,1.0
43,condition_b,2026-06-30 11:33:58,layer_6,0.07641083747148514,3.905763501777412,12.087148697242668,0.9328533411026001,1.0
43,condition_b,2026-06-30 11:34:59,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
43,condition_b,2026-06-30 11:34:59,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
43,condition_b,2026-06-30 11:34:59,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
43,condition_b,2026-06-30 11:34:59,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
43,condition_b,2026-06-30 11:34:59,layer_4,0.1822071522474289,3.829397853711284,4.488258901705203,2.0422415733337402,1.0
43,condition_b,2026-06-30 11:34:59,layer_5,0.08863832801580429,3.828330971930702,10.281800973930466,1.5495890378952026,1.0
43,condition_b,2026-06-30 11:34:59,layer_6,0.06642791628837585,3.9156820058490305,14.05391158642713,0.8698088526725769,1.0
43,condition_b,2026-06-30 11:35:34,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
43,condition_b,2026-06-30 11:35:34,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
43,condition_b,2026-06-30 11:35:34,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
43,condition_b,2026-06-30 11:35:34,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
43,condition_b,2026-06-30 11:35:34,layer_4,0.17634738981723785,3.804805790104143,4.670625560888919,2.046825885772705,1.0
43,condition_b,2026-06-30 11:35:34,layer_5,0.08079208433628082,3.830296374762802,11.377449438686693,1.5295813083648682,1.0
43,condition_b,2026-06-30 11:35:34,layer_6,0.057757239788770676,3.9240307002485837,16.31384553185754,0.8089160919189453,1.0
43,condition_b,2026-06-30 11:36:01,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
43,condition_b,2026-06-30 11:36:01,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
43,condition_b,2026-06-30 11:36:01,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
43,condition_b,2026-06-30 11:36:01,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
43,condition_b,2026-06-30 11:36:01,layer_4,0.1706017404794693,3.7752632520082936,4.861605051586481,2.0515546798706055,1.0
43,condition_b,2026-06-30 11:36:01,layer_5,0.07419468462467194,3.830674090667224,12.478054761635489,1.5184223651885986,1.0
43,condition_b,2026-06-30 11:36:01,layer_6,0.0503728874027729,3.9290084287726255,18.85194933577768,0.7513251304626465,1.0
43,condition_b,2026-06-30 11:36:30,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
43,condition_b,2026-06-30 11:36:30,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
43,condition_b,2026-06-30 11:36:30,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
43,condition_b,2026-06-30 11:36:30,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
43,condition_b,2026-06-30 11:36:30,layer_4,0.16504482924938202,3.7403776156674176,5.058959837085581,2.056560754776001,1.0
43,condition_b,2026-06-30 11:36:30,layer_5,0.06866471469402313,3.828718924395021,13.563519713210557,1.514414668083191,1.0
43,condition_b,2026-06-30 11:36:30,layer_6,0.0444277860224247,3.93154080964107,21.50843927641706,0.700724720954895,1.0
43,condition_b,2026-06-30 11:37:11,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
43,condition_b,2026-06-30 11:37:11,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
43,condition_b,2026-06-30 11:37:11,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
43,condition_b,2026-06-30 11:37:11,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,1.0
43,condition_b,2026-06-30 11:37:11,layer_4,0.15964525938034058,3.699775530833235,5.263887540843664,2.061845541000366,1.0
43,condition_b,2026-06-30 11:37:11,layer_5,0.06400839239358902,3.8245216518878196,14.62295060588542,1.5160853862762451,1.0
43,condition_b,2026-06-30 11:37:11,layer_6,0.03967483341693878,3.9327173393502917,24.204893430992865,0.657966136932373,1.0
43,condition_b,2026-06-30 11:37:33,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
43,condition_b,2026-06-30 11:37:33,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
43,condition_b,2026-06-30 11:37:33,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,1.0
