seed,condition,timestamp,layer_name,nc1_ratio,centroid_effective_rank,fisher_ratio,etf_deviation,validation_accuracy
65,normal,2026-06-30 02:25:06,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.800000011920929
65,normal,2026-06-30 02:25:06,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.800000011920929
65,normal,2026-06-30 02:25:06,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.800000011920929
65,normal,2026-06-30 02:25:06,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.800000011920929
65,normal,2026-06-30 02:25:06,layer_4,0.21287047863006592,3.881178003758495,3.697692149567941,2.043797016143799,0.800000011920929
65,normal,2026-06-30 02:25:06,layer_5,0.19559115171432495,3.7804493396274506,4.112705901779075,1.9634790420532227,0.800000011920929
65,normal,2026-06-30 02:25:06,layer_6,0.21871155500411987,3.734161142437666,3.572232158816301,1.591892957687378,0.800000011920929
65,normal,2026-06-30 02:30:11,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.8374999761581421
65,normal,2026-06-30 02:30:11,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.8374999761581421
65,normal,2026-06-30 02:30:11,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.8374999761581421
65,normal,2026-06-30 02:30:11,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.8374999761581421
65,normal,2026-06-30 02:30:11,layer_4,0.2100309133529663,3.8761056714089315,3.761204097851768,2.0398757457733154,0.8374999761581421
65,normal,2026-06-30 02:30:11,layer_5,0.18701739609241486,3.7583657042801244,4.347095726536327,1.9258317947387695,0.8374999761581421
65,normal,2026-06-30 02:30:11,layer_6,0.20235106348991394,3.6771328221632382,3.941906222692929,1.4984749555587769,0.8374999761581421
65,normal,2026-06-30 02:35:18,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,0.9900000095367432
65,normal,2026-06-30 02:35:18,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,0.9900000095367432
65,normal,2026-06-30 02:35:18,layer_2,0.30070552229881287,3.887737876667672,2.325512780562477,1.9556758403778076,0.9900000095367432
65,normal,2026-06-30 02:35:18,layer_3,0.27469614148139954,3.9049124170767384,2.640385793399708,2.036505937576294,0.9900000095367432
65,normal,2026-06-30 02:35:18,layer_4,0.20682406425476074,3.8715023142704577,3.8350277290340915,2.0354676246643066,0.9900000095367432
65,normal,2026-06-30 02:35:18,layer_5,0.17574571073055267,3.7381762363586075,4.6900390013027655,1.8741174936294556,0.9900000095367432
65,normal,2026-06-30 02:35:18,layer_6,0.1823938488960266,3.6431536376899967,4.4826413986534845,1.3978525400161743,0.9900000095367432
65,normal,2026-06-30 02:43:22,layer_0,0.3717254400253296,3.8899597351625754,1.6901574103076964,1.5803288221359253,1.0
65,normal,2026-06-30 02:43:22,layer_1,0.3065461218357086,3.8737031284332577,2.262151728357188,1.8215274810791016,1.0
