timestamp,loss,val_loss,grad_norm,learning_rate
step_0,16.03717803955078,41.04483413696289,9.384685243619183,0.5
step_1,39.24073028564453,37.366390228271484,69.31810652261697,0.5
step_2,54.22712707519531,6.332941055297852,14.576554165188561,0.5
step_3,5.73829460144043,4.431839466094971,4.261023463726897,0.5
step_4,2.4000930786132812,4.859838485717773,0.7398377962084985,0.5
step_5,3.158395528793335,4.1734514236450195,1.868311700968857,0.5
step_6,2.302536725997925,4.200439453125,0.20141251385211945,0.5
step_7,2.6840384006500244,4.382768630981445,1.298884391784668,0.5
step_8,5.015013217926025,4.4174113273620605,1.9320982694625854,0.5
step_9,7.017035484313965,4.1713762283325195,1.1421977281570435,0.5
step_10,6.2289276123046875,4.4193434715271,1.1460472345352173,0.5
step_11,5.191077709197998,4.792440891265869,2.588143825531006,0.5
step_12,5.497467041015625,4.174316883087158,1.7597144842147827,0.5
step_13,3.5533385276794434,4.174288749694824,0.06071412900950585,0.5
step_14,4.514902114868164,4.201548099517822,0.20522279022925735,0.5
step_15,4.718420028686523,4.195624828338623,0.05939988212287672,0.5
step_16,2.7034683227539062,4.245707988739014,0.22006437182426453,0.5
step_17,4.818075656890869,4.311479091644287,0.19804024696350098,0.5
step_18,4.4675188064575195,4.959257125854492,2.5447134971618652,0.5
step_19,7.530551433563232,4.400327205657959,2.7499406337738037,0.5
step_20,5.0652313232421875,4.2154011726379395,0.5218524509652617,0.5
step_21,2.395909309387207,4.240528583526611,1.010625510952155,0.5
step_22,5.041037082672119,4.309946060180664,1.3631734395432527,0.5
step_23,7.191030979156494,5.366152286529541,1.4068479537963867,0.5
step_24,6.613836288452148,4.226511001586914,2.7968710400577703,0.5
step_25,3.404582977294922,4.2357497215271,0.03093874454498291,0.5
step_26,2.287395715713501,5.652977466583252,1.9500467457222819,0.5
step_27,5.087400913238525,4.104245185852051,1.7931725424591352,0.5
step_28,3.0566670894622803,3.6640288829803467,1.477628868044366,0.5
step_29,3.7404890060424805,3.7000784873962402,1.299489999430269,0.5
step_30,2.699828624725342,5.0470476150512695,4.511134719901709,0.5
step_31,3.812030553817749,3.288886308670044,1.9716031674389511,0.5
step_32,3.1335222721099854,12.364745140075684,2.59068213285393,0.5
step_33,11.276712417602539,12.613603591918945,25.66109609953522,0.5
step_34,3.686638593673706,5.9598469734191895,3.1344480514526367,0.5
step_35,5.590641021728516,4.366312503814697,3.5728617486272674,0.5
step_36,4.04419469833374,4.41146993637085,1.8851516650049016,0.5
step_37,2.6263132095336914,4.388854503631592,0.04677391052246094,0.5
step_38,7.726779937744141,4.168639183044434,1.0412174905750617,0.5
step_39,1.3080401420593262,4.3383378982543945,0.7322667938826405,0.5
step_40,5.3280229568481445,4.272463798522949,0.1778964400291443,0.5
step_41,3.230705738067627,4.91815185546875,1.082665441637194,0.5
step_42,6.220775604248047,4.28353214263916,1.049533445853904,0.5
step_43,5.6322150230407715,4.208107948303223,1.1009245317478837,0.5
step_44,1.82289719581604,4.4472432136535645,0.6495946364111307,0.5
step_45,3.6501007080078125,4.838196277618408,0.5791339874267578,0.5
step_46,2.4776570796966553,4.289594650268555,0.9397438054239086,0.5
step_47,4.54258394241333,4.453469276428223,0.3681327519525399,0.5
step_48,2.3355367183685303,4.350980758666992,0.23476055640172266,0.5
step_49,2.844087600708008,4.175102233886719,0.7051847543656086,0.5
step_50,6.686880111694336,4.97318696975708,2.008982192405338,0.5
step_51,4.870754241943359,4.241611957550049,1.2457321051590475,0.5
step_52,4.472640514373779,4.843939781188965,1.1001835848142765,0.5
step_53,5.484585285186768,4.492020130157471,2.794737134431669,0.5
step_54,4.04346227645874,4.1649346351623535,1.2529962062835693,0.5
step_55,7.563971996307373,4.830045700073242,1.5293549777078261,0.5
step_56,5.209237575531006,4.6094069480896,0.4314400613192534,0.5
step_57,5.388181686401367,4.714282512664795,0.3093076247367956,0.5
step_58,5.712681770324707,4.175786972045898,1.7778743560371355,0.5
step_59,4.9356913566589355,8.666248321533203,3.9928706490867674,0.5
step_60,12.806870460510254,9.903524398803711,26.36737766411032,0.5
step_61,8.832724571228027,6.303156852722168,3.308464288711548,0.5
step_62,3.0296273231506348,6.285604476928711,0.9722491502761841,0.5
step_63,9.212798118591309,4.475470066070557,110.50646085255057,0.5
step_64,4.381347179412842,2267.17333984375,5.209978773721231,0.5
step_65,1756.0306396484375,550.2879638671875,4736.567380132321,0.5
step_66,558.4789428710938,4.210196018218994,47.15516662597656,0.5
step_67,3.1552364826202393,4.487875461578369,0.7203478159857987,0.5
step_68,4.102889060974121,4.250496864318848,0.5545467734336853,0.5
step_69,3.4714624881744385,4.351058006286621,1.578107106160798,0.5
step_70,5.953038215637207,4.270359992980957,1.505338251677057,0.5
step_71,3.1027722358703613,4.814337730407715,0.9654334783554077,0.5
step_72,9.185209274291992,4.720003604888916,3.0974299907684326,0.5
step_73,3.492152452468872,4.348149299621582,2.3399431705474854,0.5
step_74,3.7311277389526367,4.176831245422363,1.0528504496853563,0.5
step_75,5.238959789276123,4.237921237945557,0.7334528565406799,0.5
step_76,7.632707118988037,4.494766712188721,1.678647518157959,0.5
step_77,6.774914264678955,4.172487258911133,1.2959480285644531,0.5
step_78,3.409636974334717,4.174022674560547,0.345374504644873,0.5
