seed,condition,timestamp,layer_name,loss,val_loss,grad_norm,learning_rate,effective_rank,representation_variance,collapse_score
42,condition_b,step_3,layer_0,1.5230497121810913,1.476251482963562,5.167115688323975,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_3,layer_1,1.5230497121810913,1.476251482963562,5.167115688323975,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_3,layer_2,1.5230497121810913,1.476251482963562,5.167115688323975,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_3,layer_3,1.5230497121810913,1.476251482963562,5.167115688323975,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_3,layer_4,1.5230497121810913,1.476251482963562,5.167115688323975,2e-05,11.339746622950829,0.2709883226292175,0.08818539190073896
42,condition_b,step_3,layer_5,1.5230497121810913,1.476251482963562,5.167115688323975,2e-05,10.33846466462698,0.3278564692371902,0.09672616122793325
42,condition_b,step_3,layer_6,1.5230497121810913,1.476251482963562,5.167115688323975,2e-05,11.282801785007925,0.08476758069714437,0.08863046777341729
42,condition_b,step_6,layer_0,1.4220764636993408,1.349549412727356,3.578399896621704,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_6,layer_1,1.4220764636993408,1.349549412727356,3.578399896621704,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_6,layer_2,1.4220764636993408,1.349549412727356,3.578399896621704,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_6,layer_3,1.4220764636993408,1.349549412727356,3.578399896621704,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_6,layer_4,1.4220764636993408,1.349549412727356,3.578399896621704,2e-05,11.2779695002753,0.2702634993190241,0.08866844337321443
42,condition_b,step_6,layer_5,1.4220764636993408,1.349549412727356,3.578399896621704,2e-05,9.915456207809404,0.32366036518054425,0.10085264651891669
42,condition_b,step_6,layer_6,1.4220764636993408,1.349549412727356,3.578399896621704,2e-05,10.427919997912344,0.09279097235795002,0.0958964012190541
42,condition_b,step_9,layer_0,1.3283569812774658,1.1969363689422607,3.7017111778259277,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_9,layer_1,1.3283569812774658,1.1969363689422607,3.7017111778259277,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_9,layer_2,1.3283569812774658,1.1969363689422607,3.7017111778259277,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_9,layer_3,1.3283569812774658,1.1969363689422607,3.7017111778259277,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_9,layer_4,1.3283569812774658,1.1969363689422607,3.7017111778259277,2e-05,11.194288375383532,0.269080238451374,0.08933127023947501
42,condition_b,step_9,layer_5,1.3283569812774658,1.1969363689422607,3.7017111778259277,2e-05,9.44181793487689,0.3154952805788059,0.10591180712202951
42,condition_b,step_9,layer_6,1.3283569812774658,1.1969363689422607,3.7017111778259277,2e-05,9.450382052306898,0.10677872460107225,0.10581582781152152
42,condition_b,step_12,layer_0,0.9710748791694641,1.0133548974990845,4.63552713394165,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_12,layer_1,0.9710748791694641,1.0133548974990845,4.63552713394165,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_12,layer_2,0.9710748791694641,1.0133548974990845,4.63552713394165,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_12,layer_3,0.9710748791694641,1.0133548974990845,4.63552713394165,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_12,layer_4,0.9710748791694641,1.0133548974990845,4.63552713394165,2e-05,11.077722844736897,0.26766537005940116,0.09027126007897074
42,condition_b,step_12,layer_5,0.9710748791694641,1.0133548974990845,4.63552713394165,2e-05,8.89371076933831,0.30508727202871905,0.11243900616237373
42,condition_b,step_12,layer_6,0.9710748791694641,1.0133548974990845,4.63552713394165,2e-05,8.413067766473956,0.13017515284129225,0.11886270594241452
42,condition_b,step_15,layer_0,0.9028030633926392,0.8128054738044739,4.4501519203186035,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_15,layer_1,0.9028030633926392,0.8128054738044739,4.4501519203186035,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_15,layer_2,0.9028030633926392,0.8128054738044739,4.4501519203186035,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_15,layer_3,0.9028030633926392,0.8128054738044739,4.4501519203186035,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_15,layer_4,0.9028030633926392,0.8128054738044739,4.4501519203186035,2e-05,10.946536910993125,0.2661735611934568,0.09135309259275817
42,condition_b,step_15,layer_5,0.9028030633926392,0.8128054738044739,4.4501519203186035,2e-05,8.344963326595211,0.29387609078564497,0.11983276149495138
42,condition_b,step_15,layer_6,0.9028030633926392,0.8128054738044739,4.4501519203186035,2e-05,7.675885185698182,0.16233319493103798,0.13027813415750591
42,condition_b,step_18,layer_0,0.6788607835769653,0.6113975048065186,3.956688404083252,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_18,layer_1,0.6788607835769653,0.6113975048065186,3.956688404083252,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_18,layer_2,0.6788607835769653,0.6113975048065186,3.956688404083252,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_18,layer_3,0.6788607835769653,0.6113975048065186,3.956688404083252,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_18,layer_4,0.6788607835769653,0.6113975048065186,3.956688404083252,2e-05,10.810087458293333,0.26476539018279166,0.0925061895991244
42,condition_b,step_18,layer_5,0.6788607835769653,0.6113975048065186,3.956688404083252,2e-05,7.86386556487785,0.2831387888483116,0.12716392361363227
42,condition_b,step_18,layer_6,0.6788607835769653,0.6113975048065186,3.956688404083252,2e-05,7.323854692050701,0.20006345892595037,0.13654012020273945
42,condition_b,step_21,layer_0,0.5125235319137573,0.43160203099250793,3.3195011615753174,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_21,layer_1,0.5125235319137573,0.43160203099250793,3.3195011615753174,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_21,layer_2,0.5125235319137573,0.43160203099250793,3.3195011615753174,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_21,layer_3,0.5125235319137573,0.43160203099250793,3.3195011615753174,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_21,layer_4,0.5125235319137573,0.43160203099250793,3.3195011615753174,2e-05,10.66903622407094,0.26365410384179494,0.09372917843730351
42,condition_b,step_21,layer_5,0.5125235319137573,0.43160203099250793,3.3195011615753174,2e-05,7.454082448355963,0.27488666745582163,0.13415467388887753
42,condition_b,step_21,layer_6,0.5125235319137573,0.43160203099250793,3.3195011615753174,2e-05,7.067800315586812,0.23699151736994936,0.14148673637463594
42,condition_b,step_24,layer_0,0.4015814960002899,0.29038766026496887,3.1282312870025635,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_24,layer_1,0.4015814960002899,0.29038766026496887,3.1282312870025635,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_24,layer_2,0.4015814960002899,0.29038766026496887,3.1282312870025635,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_24,layer_3,0.4015814960002899,0.29038766026496887,3.1282312870025635,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_24,layer_4,0.4015814960002899,0.29038766026496887,3.1282312870025635,2e-05,10.366705827287257,0.2614954551829167,0.09646265811534833
42,condition_b,step_24,layer_5,0.4015814960002899,0.29038766026496887,3.1282312870025635,2e-05,7.009462400672364,0.2678211473144329,0.14266429332784175
42,condition_b,step_24,layer_6,0.4015814960002899,0.29038766026496887,3.1282312870025635,2e-05,6.708859508967246,0.26783067509183217,0.14905663155762505
42,condition_b,step_27,layer_0,0.22337806224822998,0.19113117456436157,1.9760208129882812,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_27,layer_1,0.22337806224822998,0.19113117456436157,1.9760208129882812,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_27,layer_2,0.22337806224822998,0.19113117456436157,1.9760208129882812,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_27,layer_3,0.22337806224822998,0.19113117456436157,1.9760208129882812,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_27,layer_4,0.22337806224822998,0.19113117456436157,1.9760208129882812,2e-05,10.068034433322516,0.2596149003530461,0.09932425307270165
42,condition_b,step_27,layer_5,0.22337806224822998,0.19113117456436157,1.9760208129882812,2e-05,6.643143357300698,0.2638329790019878,0.15053114861671885
42,condition_b,step_27,layer_6,0.22337806224822998,0.19113117456436157,1.9760208129882812,2e-05,6.323482734812369,0.288259048469132,0.15814070219481227
42,condition_b,step_30,layer_0,0.1511353850364685,0.12584353983402252,1.3737518787384033,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_30,layer_1,0.1511353850364685,0.12584353983402252,1.3737518787384033,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_30,layer_2,0.1511353850364685,0.12584353983402252,1.3737518787384033,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_30,layer_3,0.1511353850364685,0.12584353983402252,1.3737518787384033,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_30,layer_4,0.1511353850364685,0.12584353983402252,1.3737518787384033,2e-05,9.770875852904398,0.2579221224266273,0.1023449704053654
42,condition_b,step_30,layer_5,0.1511353850364685,0.12584353983402252,1.3737518787384033,2e-05,6.331407433913652,0.2627813904191816,0.15794276556008446
42,condition_b,step_30,layer_6,0.1511353850364685,0.12584353983402252,1.3737518787384033,2e-05,5.970929304001839,0.30132167165342433,0.16747811757372166
42,condition_b,step_33,layer_0,0.11693611741065979,0.08383414894342422,1.1587307453155518,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_33,layer_1,0.11693611741065979,0.08383414894342422,1.1587307453155518,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_33,layer_2,0.11693611741065979,0.08383414894342422,1.1587307453155518,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_33,layer_3,0.11693611741065979,0.08383414894342422,1.1587307453155518,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_33,layer_4,0.11693611741065979,0.08383414894342422,1.1587307453155518,2e-05,9.476368341036626,0.25638609058503375,0.10552565751054474
42,condition_b,step_33,layer_5,0.11693611741065979,0.08383414894342422,1.1587307453155518,2e-05,6.068492548569742,0.26360544128869107,0.16478556939740924
42,condition_b,step_33,layer_6,0.11693611741065979,0.08383414894342422,1.1587307453155518,2e-05,5.678290845326432,0.3107792163543143,0.17610933064886225
42,condition_b,step_36,layer_0,0.08372928202152252,0.05726617947220802,0.8932551145553589,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_36,layer_1,0.08372928202152252,0.05726617947220802,0.8932551145553589,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_36,layer_2,0.08372928202152252,0.05726617947220802,0.8932551145553589,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_36,layer_3,0.08372928202152252,0.05726617947220802,0.8932551145553589,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_36,layer_4,0.08372928202152252,0.05726617947220802,0.8932551145553589,2e-05,9.184624135392022,0.2549314615117902,0.10887761820830544
42,condition_b,step_36,layer_5,0.08372928202152252,0.05726617947220802,0.8932551145553589,2e-05,5.848288941430029,0.265495522587991,0.1709901836271925
42,condition_b,step_36,layer_6,0.08372928202152252,0.05726617947220802,0.8932551145553589,2e-05,5.450679995179002,0.3177827810532787,0.183463347854667
42,condition_b,step_39,layer_0,0.05153820663690567,0.04103820025920868,0.6336405873298645,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_39,layer_1,0.05153820663690567,0.04103820025920868,0.6336405873298645,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_39,layer_2,0.05153820663690567,0.04103820025920868,0.6336405873298645,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_39,layer_3,0.05153820663690567,0.04103820025920868,0.6336405873298645,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_39,layer_4,0.05153820663690567,0.04103820025920868,0.6336405873298645,2e-05,8.896695264214024,0.25353835332942265,0.11240128725352544
42,condition_b,step_39,layer_5,0.05153820663690567,0.04103820025920868,0.6336405873298645,2e-05,5.661759609832231,0.26749277596370935,0.1766235355989676
42,condition_b,step_39,layer_6,0.05153820663690567,0.04103820025920868,0.6336405873298645,2e-05,5.275301768181854,0.322450166604847,0.18956261536193644
42,condition_b,step_42,layer_0,0.03264107555150986,0.031007802113890648,0.4180517792701721,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_42,layer_1,0.03264107555150986,0.031007802113890648,0.4180517792701721,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_42,layer_2,0.03264107555150986,0.031007802113890648,0.4180517792701721,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_42,layer_3,0.03264107555150986,0.031007802113890648,0.4180517792701721,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_42,layer_4,0.03264107555150986,0.031007802113890648,0.4180517792701721,2e-05,8.610810244343162,0.2521933371098885,0.11613308987466611
42,condition_b,step_42,layer_5,0.03264107555150986,0.031007802113890648,0.4180517792701721,2e-05,5.503238799717351,0.26921143557460353,0.1817111770711023
42,condition_b,step_42,layer_6,0.03264107555150986,0.031007802113890648,0.4180517792701721,2e-05,5.1404659702742155,0.32530623042189927,0.19453489348683609
42,condition_b,step_45,layer_0,0.027049284428358078,0.02468091994524002,0.3274010121822357,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_45,layer_1,0.027049284428358078,0.02468091994524002,0.3274010121822357,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_45,layer_2,0.027049284428358078,0.02468091994524002,0.3274010121822357,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_45,layer_3,0.027049284428358078,0.02468091994524002,0.3274010121822357,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_45,layer_4,0.027049284428358078,0.02468091994524002,0.3274010121822357,2e-05,8.322355088252987,0.2508838560808964,0.12015829526566357
42,condition_b,step_45,layer_5,0.027049284428358078,0.02468091994524002,0.3274010121822357,2e-05,5.3656833841026375,0.2702756446780205,0.1863695504216265
42,condition_b,step_45,layer_6,0.027049284428358078,0.02468091994524002,0.3274010121822357,2e-05,5.0336420332896274,0.3268642055236258,0.19866331244585378
42,condition_b,step_48,layer_0,0.027190204709768295,0.02045048214495182,0.2972167432308197,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_48,layer_1,0.027190204709768295,0.02045048214495182,0.2972167432308197,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_48,layer_2,0.027190204709768295,0.02045048214495182,0.2972167432308197,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_48,layer_3,0.027190204709768295,0.02045048214495182,0.2972167432308197,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_48,layer_4,0.027190204709768295,0.02045048214495182,0.2972167432308197,2e-05,8.02905948559097,0.24960782400219864,0.12454758889190072
42,condition_b,step_48,layer_5,0.027190204709768295,0.02045048214495182,0.2972167432308197,2e-05,5.243642003421608,0.27071138811658885,0.19070714578674036
42,condition_b,step_48,layer_6,0.027190204709768295,0.02045048214495182,0.2972167432308197,2e-05,4.94564095166651,0.3277961359008077,0.20219826100862306
42,condition_b,step_51,layer_0,0.02530604787170887,0.017443502321839333,0.2719942331314087,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_51,layer_1,0.02530604787170887,0.017443502321839333,0.2719942331314087,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_51,layer_2,0.02530604787170887,0.017443502321839333,0.2719942331314087,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_51,layer_3,0.02530604787170887,0.017443502321839333,0.2719942331314087,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
42,condition_b,step_51,layer_4,0.02530604787170887,0.017443502321839333,0.2719942331314087,2e-05,7.728483507678047,0.24836950974053243,0.12939149045301399
42,condition_b,step_51,layer_5,0.02530604787170887,0.017443502321839333,0.2719942331314087,2e-05,5.133925300545909,0.2705631632419112,0.1947827327938851
42,condition_b,step_51,layer_6,0.02530604787170887,0.017443502321839333,0.2719942331314087,2e-05,4.8726144093308035,0.3284869457824809,0.20522863415686082
42,condition_b,step_54,layer_0,0.021617017686367035,0.015253787860274315,0.24650050699710846,2e-05,21.74148410229719,0.05488300130522902,0.04599502017869796
42,condition_b,step_54,layer_1,0.021617017686367035,0.015253787860274315,0.24650050699710846,2e-05,16.45862295510132,0.11265048679550517,0.06075842448836535
42,condition_b,step_54,layer_2,0.021617017686367035,0.015253787860274315,0.24650050699710846,2e-05,15.865031900735815,0.136913877041231,0.06303170433295002
42,condition_b,step_54,layer_3,0.021617017686367035,0.015253787860274315,0.24650050699710846,2e-05,14.453963371773305,0.21491528818367142,0.06918517601565732
